wording_id,perm,qidx,correct
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",64,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",65,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",66,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",67,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",68,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",69,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",70,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",71,1
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",72,1
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",73,1
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",74,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",75,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",76,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",77,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",78,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",79,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",80,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",81,1
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",82,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",83,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",84,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",85,1
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",86,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",87,1
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",88,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",89,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",90,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",91,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",92,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",93,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",94,1
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",95,1
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",96,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",97,1
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",98,0
orig,"[0, 6, 7, 5, 1, 4, 3, 2]",99,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",60,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",61,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",62,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",63,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",64,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",65,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",66,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",67,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",68,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",69,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",70,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",71,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",72,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",73,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",74,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",75,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",76,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",77,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",78,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",79,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",80,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",81,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",82,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",83,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",84,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",85,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",86,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",87,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",88,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",89,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",90,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",91,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",92,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",93,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",94,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",95,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",96,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",97,0
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",98,1
orig,"[5, 1, 3, 4, 6, 7, 0, 2]",99,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",60,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",61,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",62,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",63,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",64,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",65,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",66,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",67,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",68,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",69,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",70,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",71,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",72,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",73,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",74,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",75,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",76,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",77,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",78,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",79,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",80,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",81,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",82,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",83,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",84,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",85,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",86,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",87,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",88,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",89,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",90,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",91,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",92,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",93,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",94,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",95,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",96,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",97,0
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",98,1
orig,"[1, 6, 4, 3, 0, 7, 2, 5]",99,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",60,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",61,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",62,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",63,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",64,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",65,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",66,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",67,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",68,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",69,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",70,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",71,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",72,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",73,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",74,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",75,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",76,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",77,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",78,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",79,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",80,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",81,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",82,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",83,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",84,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",85,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",86,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",87,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",88,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",89,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",90,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",91,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",92,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",93,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",94,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",95,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",96,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",97,0
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",98,1
orig,"[4, 6, 5, 1, 3, 7, 0, 2]",99,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",60,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",61,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",62,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",63,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",64,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",65,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",66,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",67,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",68,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",69,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",70,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",71,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",72,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",73,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",74,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",75,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",76,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",77,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",78,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",79,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",80,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",81,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",82,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",83,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",84,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",85,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",86,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",87,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",88,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",89,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",90,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",91,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",92,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",93,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",94,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",95,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",96,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",97,0
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",98,1
orig,"[3, 0, 1, 2, 7, 4, 5, 6]",99,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",60,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",61,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",62,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",63,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",64,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",65,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",66,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",67,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",68,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",69,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",70,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",71,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",72,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",73,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",74,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",75,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",76,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",77,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",78,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",79,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",80,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",81,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",82,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",83,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",84,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",85,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",86,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",87,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",88,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",89,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",90,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",91,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",92,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",93,0
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",94,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",95,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",96,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",97,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",98,1
orig,"[5, 7, 4, 0, 2, 3, 6, 1]",99,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",60,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",61,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",62,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",63,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",64,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",65,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",66,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",67,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",68,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",69,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",70,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",71,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",72,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",73,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",74,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",75,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",76,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",77,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",78,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",79,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",80,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",81,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",82,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",83,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",84,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",85,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",86,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",87,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",88,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",89,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",90,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",91,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",92,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",93,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",94,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",95,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",96,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",97,0
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",98,1
orig,"[0, 6, 5, 7, 1, 2, 3, 4]",99,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",60,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",61,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",62,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",63,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",64,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",65,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",66,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",67,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",68,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",69,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",70,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",71,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",72,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",73,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",74,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",75,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",76,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",77,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",78,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",79,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",80,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",81,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",82,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",83,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",84,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",85,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",86,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",87,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",88,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",89,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",90,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",91,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",92,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",93,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",94,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",95,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",96,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",97,0
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",98,1
orig,"[2, 1, 4, 3, 5, 0, 7, 6]",99,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",60,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",61,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",62,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",63,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",64,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",65,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",66,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",67,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",68,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",69,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",70,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",71,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",72,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",73,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",74,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",75,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",76,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",77,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",78,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",79,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",80,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",81,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",82,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",83,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",84,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",85,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",86,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",87,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",88,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",89,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",90,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",91,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",92,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",93,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",94,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",95,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",96,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",97,0
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",98,1
orig,"[6, 1, 0, 4, 5, 7, 3, 2]",99,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",60,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",61,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",62,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",63,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",64,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",65,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",66,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",67,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",68,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",69,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",70,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",71,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",72,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",73,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",74,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",75,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",76,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",77,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",78,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",79,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",80,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",81,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",82,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",83,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",84,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",85,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",86,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",87,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",88,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",89,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",90,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",91,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",92,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",93,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",94,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",95,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",96,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",97,0
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",98,1
orig,"[6, 7, 0, 3, 5, 4, 2, 1]",99,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",60,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",61,1
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",62,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",63,1
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",64,1
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",65,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",66,1
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",67,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",68,1
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",69,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",70,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",71,1
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",72,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",73,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",74,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",75,1
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",76,1
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",77,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",78,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",79,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",80,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",81,1
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",82,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",83,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",84,1
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",85,0
orig,"[0, 2, 1, 5, 6, 3, 4, 7]",86,0
